Source,Target,Label
113660,113660,2020-09-21T09:30:16.547Z
1213747,5659204,2020-09-15T22:25:19.423Z
5659204,1213747,2020-09-16T01:56:14.963Z
5659204,4822473,2020-09-18T18:13:56.313Z
5659204,5659204,2020-09-18T22:23:21.473Z
5813606,2689207,2020-09-20T16:05:52.667Z
5813606,3012786,2020-09-20T21:52:07.937Z
4114579,5659204,2020-09-16T16:24:01.113Z
5659204,4338270,2020-09-16T16:58:14.183Z
5659204,4114579,2020-09-17T11:48:26.233Z
4114579,4338270,2020-09-16T11:28:39.183Z
4338270,4338270,2020-09-16T11:36:08.427Z
4338270,4114579,2020-09-16T11:51:34.23Z
4338270,4338270,2020-09-16T16:59:06.707Z
4010658,2662025,2020-09-17T20:51:52.197Z
4010658,2662025,2020-09-17T20:52:41.147Z
4010658,0,2020-09-17T23:39:24.713Z
3469857,1573684,2020-09-21T18:23:33.713Z
732424,2706866,2020-09-16T12:53:53.757Z
2706866,732424,2020-09-16T12:55:10.59Z
2706866,4338270,2020-09-16T15:03:23.683Z
2706866,732424,2020-09-16T15:07:04.947Z
2706866,4338270,2020-09-16T17:01:55.683Z
2706866,986924,2020-09-16T18:54:55.377Z
2062758,698363,2020-09-14T19:13:34.37Z
698363,75976,2020-09-15T15:54:04.84Z
2062758,1489975,2020-09-14T09:48:55.473Z
1489975,2062758,2020-09-14T09:50:52.623Z
1489975,1489975,2020-09-14T12:55:42.227Z
1489975,113660,2020-09-14T12:24:22.343Z
2062758,3386911,2020-09-14T18:20:37.217Z
3386911,2062758,2020-09-14T18:30:28.843Z
2062758,3982638,2020-09-14T11:13:10.71Z
5757704,5757704,2020-09-16T08:05:10.933Z
5264912,4940231,2020-09-20T13:24:45.173Z
5264912,995397,2020-09-17T05:52:53.93Z
995397,5264912,2020-09-17T07:02:33.977Z
5264912,5264912,2020-09-16T17:33:50.26Z
5264912,5264912,2020-09-16T17:31:24.78Z
5264912,5264912,2020-09-16T17:26:32.553Z
724284,557179,2020-09-18T12:59:03.767Z
557179,724284,2020-09-18T19:18:43.75Z
2708740,954117,2020-09-19T16:22:15.94Z
1182060,2706866,2020-09-14T06:30:12.057Z
2706866,1182060,2020-09-14T11:28:26.473Z
2706866,2706866,2020-09-14T12:40:31.407Z
1182060,5563932,2020-09-13T22:39:32.417Z
5563932,1182060,2020-09-13T23:53:04.647Z
1182060,1182060,2020-09-15T23:09:41.9Z
1182060,190923,2020-09-14T09:37:08.117Z
190923,1182060,2020-09-14T11:33:15.597Z
1182060,5264912,2020-09-14T06:14:45.257Z
1182060,1900244,2020-09-14T13:11:28.413Z
732424,5659204,2020-09-12T04:07:59.86Z
732424,3774958,2020-09-12T00:02:52.58Z
732424,846065,2020-09-12T00:12:16.373Z
846065,732424,2020-09-12T00:15:57.327Z
846065,846065,2020-09-12T00:19:05.983Z
846065,732424,2020-09-12T00:21:12.51Z
846065,2744237,2020-09-12T02:05:04.177Z
846065,4338270,2020-09-16T11:37:58.683Z
846065,5659204,2020-09-16T16:57:01.83Z
846065,4338270,2020-09-16T17:04:35.787Z
732424,4338270,2020-09-12T08:20:32.8Z
23196,512750,2020-09-17T10:17:56.303Z
512750,1253973,2020-09-17T11:31:26.217Z
512750,23196,2020-09-17T14:47:20.31Z
2266134,214989,2020-09-13T15:24:39.61Z
214989,2688640,2020-09-14T02:37:38.587Z
2266134,113660,2020-09-14T12:12:29.507Z
2266134,3004733,2020-09-14T06:30:31.31Z
2266134,2688640,2020-09-14T02:38:24.25Z
1150566,4010658,2020-09-16T20:40:29.727Z
1150566,2236951,2020-09-16T07:17:50.323Z
1150566,2191934,2020-09-16T03:09:38.613Z
2191934,5563932,2020-09-16T06:57:18.87Z
1150566,991320,2020-09-16T03:12:50.147Z
1150566,0,2020-09-16T00:51:22.383Z
2706866,5659204,2020-09-12T04:18:46.657Z
5659204,443651,2020-09-13T08:33:05.527Z
5659204,5659204,2020-09-14T02:00:27.503Z
5659204,1695531,2020-09-14T05:05:06.177Z
5659204,2658675,2020-09-14T15:21:30.287Z
5659204,190923,2020-09-14T23:04:58.227Z
5659204,5659204,2020-09-15T04:16:30.303Z
2706866,2126027,2020-09-11T10:34:32.53Z
2706866,5691194,2020-09-11T16:57:20.673Z
2706866,2596066,2020-09-11T14:20:35.643Z
3446727,72177,2020-09-18T09:37:46.05Z
1328185,5168115,2020-09-16T09:59:33.44Z
1328185,1328185,2020-09-17T04:41:33.06Z
1328185,3469857,2020-09-17T04:13:01.203Z
2006644,5659204,2020-09-15T20:32:08.293Z
5659204,2006644,2020-09-15T23:18:04.987Z
5659204,5659204,2020-09-16T07:07:13.897Z
2006644,217822,2020-09-14T23:25:29.1Z
2006644,761268,2020-09-14T20:45:56.61Z
761268,2006644,2020-09-14T22:11:13.037Z
846065,4338270,2020-09-14T16:48:59.173Z
846065,0,2020-09-13T21:43:23.453Z
0,2675447,2020-09-13T21:49:44.563Z
0,4338270,2020-09-14T16:49:45.52Z
846065,0,2020-09-11T08:55:13.143Z
1328185,5264912,2020-09-18T08:57:20.927Z
4928806,5659204,2020-09-18T22:41:07.857Z
557179,5691194,2020-09-15T20:47:01.02Z
5691194,557179,2020-09-15T21:41:53.94Z
5691194,5691194,2020-09-15T22:12:48.643Z
4851414,5264912,2020-09-16T13:56:25.84Z
4851414,521899,2020-09-16T12:21:17.407Z
521899,4851414,2020-09-16T14:32:09.42Z
521899,521899,2020-09-16T15:21:19.083Z
521899,4851414,2020-09-16T15:28:24.463Z
4851414,557179,2020-09-16T12:05:29.687Z
5490421,5490421,2020-09-13T10:36:18.273Z
5490421,306452,2020-09-12T21:08:02.443Z
306452,1905996,2020-09-13T06:16:49.533Z
306452,5490421,2020-09-23T07:05:27.213Z
1231596,862519,2020-09-15T19:21:07.507Z
1231596,5264912,2020-09-15T18:49:31.31Z
727004,4010658,2020-09-14T22:27:53.583Z
727004,190923,2020-09-14T22:58:50.1Z
2711607,5264912,2020-09-15T06:42:28.663Z
2711607,4338270,2020-09-14T16:54:09.217Z
2711607,3774958,2020-09-12T19:05:53.857Z
3712381,656212,2020-09-17T13:57:19.967Z
727004,5309,2020-09-11T09:01:58.78Z
5309,1489975,2020-09-11T11:02:54.033Z
5309,59561,2020-09-11T13:32:13.463Z
5309,1489975,2020-09-11T13:33:37.557Z
5309,0,2020-09-11T14:08:03.12Z
727004,727004,2020-09-11T09:29:06.817Z
727004,59561,2020-09-11T13:28:07.933Z
59561,727004,2020-09-11T13:28:37.133Z
1322637,2690746,2020-09-13T13:11:32.95Z
2690746,1322637,2020-09-13T15:56:10.48Z
2690746,1489975,2020-09-16T07:09:30.777Z
2690746,4338270,2020-09-17T12:35:25.917Z
2690746,1322637,2020-09-17T17:39:40.713Z
1929265,5659204,2020-09-12T03:56:26.44Z
5659204,1929265,2020-09-12T08:40:29.967Z
5659204,5659204,2020-09-14T02:01:02.673Z
1929265,3774958,2020-09-12T01:58:01.32Z
3774958,1929265,2020-09-12T02:00:16.053Z
113660,5526091,2020-09-13T15:18:43.05Z
4227513,4010658,2020-09-18T18:34:40.5Z
2592308,5659204,2020-09-14T02:24:08.137Z
2592308,2658675,2020-09-12T05:41:16.583Z
2745125,2590110,2020-09-14T12:58:56.35Z
72177,1182060,2020-09-13T19:52:54.887Z
72177,2658675,2020-09-13T02:33:48.1Z
72177,1182060,2020-09-13T01:22:41.663Z
2191934,3160024,2020-09-13T02:08:58.867Z
3160024,2191934,2020-09-13T03:10:41.86Z
3160024,1023186,2020-09-17T07:12:08.203Z
2191934,4664453,2020-09-17T13:51:50.287Z
23196,954117,2020-09-17T04:46:13.13Z
954117,23196,2020-09-17T04:52:57.927Z
23196,2658675,2020-09-12T05:48:09.317Z
2658675,23196,2020-09-12T06:24:57.093Z
5762056,0,2020-09-17T20:48:17.023Z
1476971,59561,2020-09-11T13:47:06.287Z
1476971,4321234,2020-09-11T03:57:08.267Z
1476971,3386911,2020-09-11T13:34:28.787Z
3386911,4321234,2020-09-11T14:33:44.243Z
1476971,3544701,2020-09-11T17:12:00.913Z
3544701,1476971,2020-09-11T17:17:56.79Z
3544701,3544701,2020-09-11T17:54:57.493Z
3544701,1476971,2020-09-11T19:16:55.84Z
1905996,4956172,2020-09-12T23:53:27.94Z
557179,5659204,2020-09-12T04:15:48.7Z
5659204,557179,2020-09-12T04:34:50.713Z
5659204,5659204,2020-09-12T04:47:45.277Z
933480,5659204,2020-09-11T02:13:39.957Z
5659204,933480,2020-09-11T02:19:02.23Z
5659204,5659204,2020-09-11T02:25:57.133Z
5659204,5659204,2020-09-11T03:09:33.533Z
5659204,3451735,2020-09-11T14:09:21.883Z
5659204,5659204,2020-09-12T04:09:50.193Z
1635238,59561,2020-09-11T15:14:50.013Z
